"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch"
394,0.581,-98.1574592831764,-99.3919339463597,1.23447466318331,239,0.252344178,0.036685612,0.001239729,397,13,0.697916666666667,0.191208811462058,0.191208811462058,0.191208811462058,0.0421303315161392,0.0421303315161392,0.0421303315161392,0.00134684201582013,0.00134684201582013,0.00134684201582013,0.105263157894737,0.473684210526316,0.736842105263158,0.105263157894737,0.473684210526316,0.842105263157894,1456536485766,"5"
395,0.3775,-782.359551021861,-783.26578222165,0.906231199789431,2470,0.069713671,0.044615132,0.001665754,3485,130,0.195652173913043,0.215734054345847,0.215734054345847,0.215734054345847,0.0412705868577564,0.0412705868577564,0.0412705868577564,0.00154076325659363,0.00154076325659363,0.00154076325659363,0,0.31578947368421,0.368421052631579,0,0.736842105263158,0.789473684210526,2754247308972,"5"
396,0.481,-484.126025384652,-483.24198722651,0.88403815814246,1400,0.103317775,0.044711806,0.001695178,2152,82,0.242424242424242,0.166870955727723,0.166870955727723,0.166870955727723,0.0442785390970306,0.0442785390970306,0.0442785390970306,0.00174425319511824,0.00174425319511824,0.00174425319511824,0,0.842105263157894,0.789473684210526,0,0.947368421052631,0.842105263157894,2261980319794,"5"
397,0.563,-197.718521840189,-196.942353850816,0.776167989372681,578,0.165740637,0.025804575,0.001102879,690,30,0.591836734693878,0.205180136681505,0.205180136681505,0.205180136681505,0.0350148286121246,0.0350148286121246,0.0350148286121246,0.00161618336423363,0.00161618336423363,0.00161618336423363,0.631578947368421,0.31578947368421,0.526315789473684,0.421052631578947,0.31578947368421,0.368421052631579,1735170601978,"5"
398,0.4965,-129.919913630991,-130.967574306657,1.04766067566592,147,0.193896718,0.046426687,0.003450597,251,19,1.54081632653061,0.207050425601015,0.207050425601015,0.207050425601015,0.0440014741001908,0.0440014741001908,0.0440014741001908,0.00248416714736978,0.00248416714736978,0.00248416714736978,0.736842105263158,0.789473684210526,0.105263157894737,0.789473684210526,0.789473684210526,0.105263157894737,1491184510274,"5"
399,0.497,-323.418168935948,-324.076862965492,0.658694029544449,702,0.218525736,0.03687234,0.002290889,895,56,0.402061855670103,0.214169360321608,0.214169360321608,0.214169360321608,0.0406948039084178,0.0406948039084178,0.0406948039084178,0.00230172548496338,0.00230172548496338,0.00230172548496338,0.894736842105263,0.473684210526316,0.578947368421053,0.947368421052631,0.578947368421053,1,2042559952538,"5"
400,0.3225,-790.087820178459,-790.4830767694,0.39525659094113,2166,0.10552111,0.035720723,0.002199262,2154,133,0.418367346938776,0.167846299694937,0.167846299694937,0.167846299694937,0.0361699127787617,0.0361699127787617,0.0361699127787617,0.00212844778747605,0.00212844778747605,0.00212844778747605,0,0.842105263157894,0.631578947368421,0,0.947368421052631,0.842105263157894,2725845033390,"5"
401,0.285999999999999,-695.619372498044,-696.08222927529,0.462856777245861,2391,0.107610937,0.048056087,0.002096414,2671,117,0.247422680412371,0.160864942430095,0.160864942430095,0.160864942430095,0.0491899058033173,0.0491899058033173,0.0491899058033173,0.0020901409737843,0.0020901409737843,0.0020901409737843,0,0.684210526315789,0.421052631578947,0.0526315789473684,0.894736842105263,1,528297373792,"4"
402,0.487500000000002,-270.346311146494,-271.521060586728,1.17474944023439,1052,0.17011989,0.030774517,0.001303543,1068,45,0.510204081632653,0.177715361696506,0.177715361696506,0.177715361696506,0.0369060694098759,0.0369060694098759,0.0369060694098759,0.00151684116994943,0.00151684116994943,0.00151684116994943,0.684210526315789,0.263157894736842,0.473684210526316,0.894736842105263,0.473684210526316,0.631578947368421,355567308625,"4"
403,0.6165,-53.5098596110542,-53.5776525119864,0.0677929009322398,43,0.278428498,0.049379259,0.003192501,98,6,1.24742268041237,0.161386264611845,0.161386264611845,0.161386264611845,0.0359617761487838,0.0359617761487838,0.0359617761487838,0.0019139897097783,0.0019139897097783,0.0019139897097783,0,0,0,0,0.0526315789473684,0,255421922875,"4"
404,0.449,-528.751626592798,-528.692379495867,0.0592470969314718,1295,0.14791526,0.042861779,0.002329803,1635,89,0.273684210526316,0.184205142154827,0.184205142154827,0.184205142154827,0.0402663901658192,0.0402663901658192,0.0402663901658192,0.00212822078948432,0.00212822078948432,0.00212822078948432,0.31578947368421,0.473684210526316,0.473684210526316,0.210526315789474,0.684210526315789,0.631578947368421,462584351209,"4"
405,0.290000000000001,-747.590098387551,-747.525960674445,0.06413771310622,2719,0.093278703,0.032200193,0.001712133,2334,124,0.288659793814433,0.177546659997362,0.177546659997362,0.177546659997362,0.0416765912901019,0.0416765912901019,0.0416765912901019,0.00226665032752422,0.00226665032752422,0.00226665032752422,0,0,0.105263157894737,0,0.0526315789473684,0.157894736842105,536944806750,"4"
406,0.501,-376.98590115294,-376.837011017431,0.148890135509077,1637,0.148923191,0.029754634,0.001538946,1300,67,0.316326530612245,0.150219539892355,0.150219539892355,0.150219539892355,0.0380490768739195,0.0380490768739195,0.0380490768739195,0.00204937731863032,0.00204937731863032,0.00204937731863032,0.631578947368421,0.105263157894737,0.0526315789473684,1,0.105263157894737,0.105263157894737,392682021583,"4"
407,0.486,-437.606476043713,-438.46792593469,0.861449890976928,577,0.190732634,0.050568708,0.00336993,1132,76,0.373737373737374,0.212442042427157,0.212442042427157,0.212442042427157,0.0464973200335124,0.0464973200335124,0.0464973200335124,0.00283398102940513,0.00283398102940513,0.00283398102940513,0.842105263157894,0.526315789473684,0.368421052631579,0.789473684210526,0.631578947368421,0.368421052631579,431259087292,"4"
408,0.0660000000000002,-440.541072812317,-438.939519405487,1.6015534068307,1328,0.117772797,0.052778271,0.002010757,1965,75,0.113636363636364,0.231684947143271,0.231684947143271,0.231684947143271,0.0518868872520042,0.0518868872520042,0.0518868872520042,0.00215080473673407,0.00215080473673407,0.00215080473673407,0,0.684210526315789,0.368421052631579,0,0.894736842105263,0.684210526315789,352603414625,"4"
409,0.376,-1157.00978593901,-1158.89306273275,1.88327679374174,3030,0.074148285,0.044633889,0.002380297,3538,189,0.195876288659794,0.158365483863862,0.158365483863862,0.158365483863862,0.0434999684475597,0.0434999684475597,0.0434999684475597,0.00223717003290817,0.00223717003290817,0.00223717003290817,0,0.947368421052631,0.684210526315789,0.0526315789473684,0.894736842105263,0.736842105263158,696284352917,"4"
410,0.3805,-985.637806815206,-985.650829343855,0.013022528648662,3434,0.061883728,0.033935083,0.0015835,3477,162,0.237113402061856,0.177183152740419,0.177183152740419,0.177183152740419,0.0367267948262627,0.0367267948262627,0.0367267948262627,0.00174625171124404,0.00174625171124404,0.00174625171124404,0,0.736842105263158,0.842105263157894,0,0.684210526315789,0.631578947368421,700372837333,"4"
411,0.35,-277.834400576774,-368.900122597757,91.0657220209838,1557,0.127312942,0.037787853,0.001000165,1822,48,0.260416666666667,0.13708186075621,0.13708186075621,0.13708186075621,0.0467384111646606,0.0467384111646606,0.0467384111646606,0.0016590051029432,0.0016590051029432,0.0016590051029432,0.473684210526316,0.157894736842105,0.631578947368421,0.894736842105263,0.210526315789474,0.31578947368421,409376671209,"4"
412,0.3345,-873.915981957556,-874.342069065507,0.42608710795048,1909,0.135516567,0.038567762,0.003079194,1828,146,0.212121212121212,0.169180320839632,0.169180320839632,0.169180320839632,0.0344728173128754,0.0344728173128754,0.0344728173128754,0.00262949569425299,0.00262949569425299,0.00262949569425299,0.210526315789474,0.263157894736842,0.157894736842105,0.210526315789474,0.368421052631579,0.31578947368421,635364972333,"4"
413,0.270999999999999,-2165.30492334741,-2165.89832533474,0.593401987329344,3176,0.068610606,0.038786539,0.003802292,3393,333,0.268041237113402,0.164387153523504,0.164387153523504,0.164387153523504,0.034924776610819,0.034924776610819,0.034924776610819,0.00326866651617115,0.00326866651617115,0.00326866651617115,0,0.263157894736842,0.0526315789473684,0,0.210526315789474,0.105263157894737,1096489164291,"4"
414,0.427,-591.595586525878,-593.387755219126,1.79216869324819,1071,0.156367866,0.052583811,0.003041924,1731,100,0.396039603960396,0.254197401043284,0.254197401043284,0.254197401043284,0.0444241620131852,0.0444241620131852,0.0444241620131852,0.00238450621833297,0.00238450621833297,0.00238450621833297,0,0.631578947368421,0.263157894736842,0.0526315789473684,0.31578947368421,0.210526315789474,418277157958,"4"
415,0.466,-233.683624538459,-234.809998577929,1.12637403947051,2164,0.122603234,0.018360334,0.00061616,1176,40,0.623762376237624,0.126780455300927,0.126780455300927,0.126780455300927,0.0386513825541935,0.0386513825541935,0.0386513825541935,0.00148761561920345,0.00148761561920345,0.00148761561920345,0.684210526315789,0,0,0.842105263157894,0,0,295498612916,"4"
416,0.00550000000000001,-308.944626236796,-468.119120755237,159.174494518442,907,0.164518232,0.03595357,0.001549736,1144,49,0.646464646464647,0.114605554557437,0.114605554557437,0.114605554557437,0.0413290301060947,0.0413290301060947,0.0413290301060947,0.00161547299855851,0.00161547299855851,0.00161547299855851,0,0.31578947368421,0.526315789473684,0.105263157894737,0.31578947368421,0.894736842105263,42551853583,"4"
417,0.1435,-1536.80212716476,-1529.53231183217,7.26981533259641,1725,0.101550825,0.049082046,0.004499278,2656,244,0.131868131868132,0.226154077430328,0.226154077430328,0.226154077430328,0.036400410432187,0.036400410432187,0.036400410432187,0.00300651258366087,0.00300651258366087,0.00300651258366087,0,0,0,0,0,0,736667783750,"4"
418,0.44,-255.768783044702,-254.671558700883,1.09722434381885,2717,0.089444554,0.028508647,0.000562036,2192,43,0.22680412371134,0.154712684590938,0.154712684590938,0.154712684590938,0.0343125034578587,0.0343125034578587,0.0343125034578587,0.000794447908611085,0.000794447908611085,0.000794447908611085,0,0.631578947368421,0.210526315789474,0.0526315789473684,0.31578947368421,0.210526315789474,368616136833,"4"
419,0.4375,-544.747955409626,-545.642471290877,0.894515881251209,1438,0.142531925,0.032833762,0.002062377,1475,93,0.206521739130435,0.193363959613071,0.193363959613071,0.193363959613071,0.0395302146043131,0.0395302146043131,0.0395302146043131,0.00245545838242233,0.00245545838242233,0.00245545838242233,0.0526315789473684,0.157894736842105,0.263157894736842,0.105263157894737,0.210526315789474,0.31578947368421,460438845708,"4"
420,0.0204999999999999,-445.729098894318,-447.456943983982,1.72784508966447,1167,0.146776201,0.042242856,0.002418862,1306,75,0.122222222222222,0.212176288850332,0.212176288850332,0.212176288850332,0.0339749378522584,0.0339749378522584,0.0339749378522584,0.00192560177277511,0.00192560177277511,0.00192560177277511,0,0,0.105263157894737,0.0526315789473684,0,0.105263157894737,233113610041,"4"
421,0.466,-510.871713283613,-510.900507274601,0.028793990988504,1444,0.145857973,0.029162454,0.001979462,1291,88,0.313131313131313,0.150476925966153,0.150476925966153,0.150476925966153,0.0369798327237912,0.0369798327237912,0.0369798327237912,0.0023281758364886,0.0023281758364886,0.0023281758364886,0.736842105263158,0.157894736842105,0.31578947368421,0.894736842105263,0.157894736842105,0.368421052631579,443033327583,"4"
422,0.473499999999999,-321.699979059289,-322.969714707183,1.26973564789398,613,0.195202034,0.038530423,0.002424404,845,53,0.46,0.165459557134838,0.165459557134838,0.165459557134838,0.041776686214238,0.041776686214238,0.041776686214238,0.00261733485597993,0.00261733485597993,0.00261733485597993,0.263157894736842,0.368421052631579,0.789473684210526,0.421052631578947,0.631578947368421,0.736842105263158,349868276333,"4"
423,0.107499999999999,-871.050264096408,-873.520760567391,2.47049647098277,3613,0.072315078,0.033459189,0.001596189,3010,144,0.198019801980198,0.160819576273419,0.160819576273419,0.160819576273419,0.0426679849941941,0.0426679849941941,0.0426679849941941,0.00182866972120093,0.00182866972120093,0.00182866972120093,0,0.0526315789473684,0.31578947368421,0,0.0526315789473684,0.421052631578947,558052868625,"4"
424,0.517500000000001,-255.292826819417,-253.772503453173,1.52032336624441,2301,0.131676816,0.012665045,0.00072174,765,44,0.357142857142857,0.13847706803333,0.13847706803333,0.13847706803333,0.0260703327521469,0.0260703327521469,0.0260703327521469,0.00171891775883274,0.00171891775883274,0.00171891775883274,0.842105263157894,0,0,0.789473684210526,0,0,325807567208,"4"
425,0.5055,-373.951333891013,-374.026495251487,0.0751613604747945,1265,0.174245074,0.037745563,0.00187724,1291,64,0.62,0.171509037059716,0.171509037059716,0.171509037059716,0.0464053517600764,0.0464053517600764,0.0464053517600764,0.00228085131672054,0.00228085131672054,0.00228085131672054,0.368421052631579,0.210526315789474,0.31578947368421,1,0.210526315789474,0.368421052631579,369814629208,"4"
426,0.142,-2342.43223409176,-2302.00300825338,40.4292258383821,2316,0.066736626,0.056398902,0.004845957,4034,347,0.277227722772277,0.185778231306319,0.185778231306319,0.185778231306319,0.0416979865179611,0.0416979865179611,0.0416979865179611,0.0033725630121451,0.0033725630121451,0.0033725630121451,0,0,0,0,0,0,967010983000,"4"
427,0.358,-805.046527630737,-805.03873512879,0.00779250194705128,4197,0.057271245,0.032306768,0.001225948,3555,135,0.24,0.148395522956638,0.148395522956638,0.148395522956638,0.0286313814866797,0.0286313814866797,0.0286313814866797,0.0010811149526223,0.0010811149526223,0.0010811149526223,0,0.578947368421053,0.578947368421053,0,0.421052631578947,0.421052631578947,587788720958,"4"
428,0.4275,-138.448831282117,-137.429036197674,1.01979508444222,158,0.260859047,0.051613613,0.003042916,336,20,1.07142857142857,0.242922408289782,0.242922408289782,0.242922408289782,0.0401977183318792,0.0401977183318792,0.0401977183318792,0.00226192959961791,0.00226192959961791,0.00226192959961791,0.894736842105263,0.157894736842105,0.210526315789474,0.684210526315789,0.157894736842105,0.31578947368421,267986961500,"4"
429,0.084500000000001,-1954.04851400799,-1950.80744444701,3.24106956098331,5518,0.027797959,0.038839709,0.001998401,5901,304,0.111111111111111,0.108813971877915,0.108813971877915,0.108813971877915,0.041142768130162,0.041142768130162,0.041142768130162,0.00208031603005166,0.00208031603005166,0.00208031603005166,0,0.31578947368421,0.368421052631579,0,0.421052631578947,0.736842105263158,824244446792,"4"
430,0.4455,-467.468812711414,-467.29611675799,0.172695953424864,838,0.170543159,0.04032343,0.002500557,1291,80,0.373737373737374,0.184075036239696,0.184075036239696,0.184075036239696,0.0402765756990997,0.0402765756990997,0.0402765756990997,0.00248272401832328,0.00248272401832328,0.00248272401832328,0.578947368421053,0.684210526315789,0.736842105263158,0.842105263157894,1,1,410378517584,"4"
431,0.3975,-543.918639171393,-542.760132400732,1.15850677066101,1995,0.107048862,0.033640501,0.001523345,2020,92,0.49,0.210860341522446,0.210860341522446,0.210860341522446,0.0336861173080158,0.0336861173080158,0.0336861173080158,0.00149560660833877,0.00149560660833877,0.00149560660833877,0,0.578947368421053,1,0.0526315789473684,1,0.947368421052631,455580336667,"4"
432,0.141999999999999,-155.176154009241,-150.502381908707,4.67377210053417,760,0.18082682,0.030687313,0.001340854,557,24,0.175,0.222896634556774,0.222896634556774,0.222896634556774,0.0370090214984621,0.0370090214984621,0.0370090214984621,0.00149359975472199,0.00149359975472199,0.00149359975472199,0.473684210526316,0.105263157894737,0.526315789473684,0.31578947368421,0.31578947368421,0.842105263157894,260587439583,"4"
433,0.0375000000000001,-833.183205045334,-840.485210536617,7.30200549128358,1599,0.134227271,0.049632295,0.003229991,2124,138,0.188118811881188,0.15501052070108,0.15501052070108,0.15501052070108,0.0416270699311263,0.0416270699311263,0.0416270699311263,0.00251753512211118,0.00251753512211118,0.00251753512211118,0.0526315789473684,0.105263157894737,0.684210526315789,0,0.157894736842105,0.368421052631579,324585597333,"4"
434,0.473499999999999,-218.736692975469,-218.762406247095,0.0257132716260742,1722,0.114632297,0.04329295,0.000736033,2167,37,0.242105263157895,0.17890293938476,0.17890293938476,0.17890293938476,0.0411447682221844,0.0411447682221844,0.0411447682221844,0.000704060874274921,0.000704060874274921,0.000704060874274921,0.157894736842105,0.736842105263158,0.842105263157894,0.105263157894737,0.842105263157894,0.894736842105263,338161928334,"4"
